old_goodfire_label,paper_row_count,paper_sources,paper_tasks,paper_conditions,candidate_rank,candidate_feature_index,candidate_neuronpedia_label,candidate_cosine_similarity,candidate_confidence_bucket,candidate_explanation_model,candidate_explanation_type,candidate_neuronpedia_api_url,match_status,search_query,search_endpoint,search_error
"Technical writing explaining properties, abilities and procedures",1,product_innovation_folder,detailed_ways_to_use_a_brick,prompting,1,11575,technical writer documentation,0.6824075669168683,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11575,approximate_neuronpedia_explanation_search,"Technical writing explaining properties, abilities and procedures",https://www.neuronpedia.org/api/explanation/search,
"Technical writing explaining properties, abilities and procedures",1,product_innovation_folder,detailed_ways_to_use_a_brick,prompting,2,43420,instructions or procedures,0.6468444894241505,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/43420,approximate_neuronpedia_explanation_search,"Technical writing explaining properties, abilities and procedures",https://www.neuronpedia.org/api/explanation/search,
"Technical writing explaining properties, abilities and procedures",1,product_innovation_folder,detailed_ways_to_use_a_brick,prompting,3,52947,instructions and procedures,0.6341930626581875,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/52947,approximate_neuronpedia_explanation_search,"Technical writing explaining properties, abilities and procedures",https://www.neuronpedia.org/api/explanation/search,
"Technical writing explaining properties, abilities and procedures",1,product_innovation_folder,detailed_ways_to_use_a_brick,prompting,4,8847,technical documentation or programming code,0.6309493988158308,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/8847,approximate_neuronpedia_explanation_search,"Technical writing explaining properties, abilities and procedures",https://www.neuronpedia.org/api/explanation/search,
"Technical writing explaining properties, abilities and procedures",1,product_innovation_folder,detailed_ways_to_use_a_brick,prompting,5,45051,technical documentation and coding,0.6235045972260139,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/45051,approximate_neuronpedia_explanation_search,"Technical writing explaining properties, abilities and procedures",https://www.neuronpedia.org/api/explanation/search,
Text being separated into distinct units through punctuation and formatting,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,1,30387,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",0.6784442103737212,medium_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/30387,approximate_neuronpedia_explanation_search,Text being separated into distinct units through punctuation and formatting,https://www.neuronpedia.org/api/explanation/search,
Text being separated into distinct units through punctuation and formatting,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,2,34682,dividing text into paragraphs or sentences,0.6677139989884441,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/34682,approximate_neuronpedia_explanation_search,Text being separated into distinct units through punctuation and formatting,https://www.neuronpedia.org/api/explanation/search,
Text being separated into distinct units through punctuation and formatting,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,3,43730,items separated by punctuation,0.6595653068747559,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/43730,approximate_neuronpedia_explanation_search,Text being separated into distinct units through punctuation and formatting,https://www.neuronpedia.org/api/explanation/search,
Text being separated into distinct units through punctuation and formatting,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,4,58254,text or sentence separators,0.6582544344596271,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58254,approximate_neuronpedia_explanation_search,Text being separated into distinct units through punctuation and formatting,https://www.neuronpedia.org/api/explanation/search,
Text being separated into distinct units through punctuation and formatting,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,5,64619,textual delimiters and formatting/control tokens that mark section or sentence boundaries.,0.6384663663559607,medium_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/64619,approximate_neuronpedia_explanation_search,Text being separated into distinct units through punctuation and formatting,https://www.neuronpedia.org/api/explanation/search,
Text elaboration through function words in creative writing,14,ultimatum,ultimatum_response,steering,1,11893,generate human-like text,0.5732043880501447,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11893,approximate_neuronpedia_explanation_search,Text elaboration through function words in creative writing,https://www.neuronpedia.org/api/explanation/search,
Text elaboration through function words in creative writing,14,ultimatum,ultimatum_response,steering,2,16971,describing creative works often,0.562187618336407,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/16971,approximate_neuronpedia_explanation_search,Text elaboration through function words in creative writing,https://www.neuronpedia.org/api/explanation/search,
Text elaboration through function words in creative writing,14,ultimatum,ultimatum_response,steering,3,12151,during text generation,0.5592685665101476,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12151,approximate_neuronpedia_explanation_search,Text elaboration through function words in creative writing,https://www.neuronpedia.org/api/explanation/search,
Text elaboration through function words in creative writing,14,ultimatum,ultimatum_response,steering,4,56193,abstract concepts followed by descriptive words,0.554315080834219,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56193,approximate_neuronpedia_explanation_search,Text elaboration through function words in creative writing,https://www.neuronpedia.org/api/explanation/search,
Text elaboration through function words in creative writing,14,ultimatum,ultimatum_response,steering,5,42008,generate coherent natural text,0.5537565657845123,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/42008,approximate_neuronpedia_explanation_search,Text elaboration through function words in creative writing,https://www.neuronpedia.org/api/explanation/search,
Text that requires cleanup or reformatting due to broken language patterns,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,1,5814,special characters or unknown language,0.5890795478400117,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5814,approximate_neuronpedia_explanation_search,Text that requires cleanup or reformatting due to broken language patterns,https://www.neuronpedia.org/api/explanation/search,
Text that requires cleanup or reformatting due to broken language patterns,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,2,55123,garbled or non-English characters,0.570480214644395,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/55123,approximate_neuronpedia_explanation_search,Text that requires cleanup or reformatting due to broken language patterns,https://www.neuronpedia.org/api/explanation/search,
Text that requires cleanup or reformatting due to broken language patterns,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,3,20395,unusual characters and formatting,0.5597505646966514,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20395,approximate_neuronpedia_explanation_search,Text that requires cleanup or reformatting due to broken language patterns,https://www.neuronpedia.org/api/explanation/search,
Text that requires cleanup or reformatting due to broken language patterns,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,4,26363,malformed text or URLs,0.556516899250962,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26363,approximate_neuronpedia_explanation_search,Text that requires cleanup or reformatting due to broken language patterns,https://www.neuronpedia.org/api/explanation/search,
Text that requires cleanup or reformatting due to broken language patterns,1,product_innovation_folder,detailed_ways_to_use_a_brick,high_temperature,5,56776,"conversation-format/meta tokens and non-English or garbled character sequences, i.e., out-of-band header/markup text rather than normal content.",0.5473111135617151,low_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56776,approximate_neuronpedia_explanation_search,Text that requires cleanup or reformatting due to broken language patterns,https://www.neuronpedia.org/api/explanation/search,
The Russian word for brick (кирпич/kirpich) and its variations,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,1,56237,"Russian, Czech, or Slovak words",0.6074178671561996,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56237,approximate_neuronpedia_explanation_search,The Russian word for brick (кирпич/kirpich) and its variations,https://www.neuronpedia.org/api/explanation/search,
The Russian word for brick (кирпич/kirpich) and its variations,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,2,9119,various short Russian words,0.5839422143588298,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/9119,approximate_neuronpedia_explanation_search,The Russian word for brick (кирпич/kirpich) and its variations,https://www.neuronpedia.org/api/explanation/search,
The Russian word for brick (кирпич/kirpich) and its variations,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,3,27990,Russian and Latin word segments,0.574012195620249,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27990,approximate_neuronpedia_explanation_search,The Russian word for brick (кирпич/kirpich) and its variations,https://www.neuronpedia.org/api/explanation/search,
The Russian word for brick (кирпич/kirpich) and its variations,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,4,35381,"czech, russian, and polish words like ""each""",0.5729582624544531,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/35381,approximate_neuronpedia_explanation_search,The Russian word for brick (кирпич/kirpich) and its variations,https://www.neuronpedia.org/api/explanation/search,
The Russian word for brick (кирпич/kirpich) and its variations,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,5,23745,"Russian ""по"" followed by ""к""",0.5667342495707596,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/23745,approximate_neuronpedia_explanation_search,The Russian word for brick (кирпич/kirpich) and its variations,https://www.neuronpedia.org/api/explanation/search,
The assistant is asking questions or seeking clarification,67,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;slightly_prompting;steering,1,11078,assistant asks questions,0.7779793992766855,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11078,approximate_neuronpedia_explanation_search,The assistant is asking questions or seeking clarification,https://www.neuronpedia.org/api/explanation/search,
The assistant is asking questions or seeking clarification,67,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;slightly_prompting;steering,2,15586,asking for clarification or help,0.711653485550012,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/15586,approximate_neuronpedia_explanation_search,The assistant is asking questions or seeking clarification,https://www.neuronpedia.org/api/explanation/search,
The assistant is asking questions or seeking clarification,67,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;slightly_prompting;steering,3,54126,questions for the assistant,0.6958827671245357,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/54126,approximate_neuronpedia_explanation_search,The assistant is asking questions or seeking clarification,https://www.neuronpedia.org/api/explanation/search,
The assistant is asking questions or seeking clarification,67,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;slightly_prompting;steering,4,46455,asking for context or clarification,0.6928139059134618,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46455,approximate_neuronpedia_explanation_search,The assistant is asking questions or seeking clarification,https://www.neuronpedia.org/api/explanation/search,
The assistant is asking questions or seeking clarification,67,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;slightly_prompting;steering,5,57911,asking for clarification,0.686573136422816,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/57911,approximate_neuronpedia_explanation_search,The assistant is asking questions or seeking clarification,https://www.neuronpedia.org/api/explanation/search,
The assistant is establishing its capabilities and boundaries,404,lottery,safe_risky_choice,steering,1,6509,The user assistant role,0.622876486530541,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6509,approximate_neuronpedia_explanation_search,The assistant is establishing its capabilities and boundaries,https://www.neuronpedia.org/api/explanation/search,
The assistant is establishing its capabilities and boundaries,404,lottery,safe_risky_choice,steering,2,53092,user and assistant roles,0.585818165216265,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/53092,approximate_neuronpedia_explanation_search,The assistant is establishing its capabilities and boundaries,https://www.neuronpedia.org/api/explanation/search,
The assistant is establishing its capabilities and boundaries,404,lottery,safe_risky_choice,steering,3,56142,start of assistant responses,0.5743596970652654,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56142,approximate_neuronpedia_explanation_search,The assistant is establishing its capabilities and boundaries,https://www.neuronpedia.org/api/explanation/search,
The assistant is establishing its capabilities and boundaries,404,lottery,safe_risky_choice,steering,4,22374,start of assistant's response,0.5684977132823192,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/22374,approximate_neuronpedia_explanation_search,The assistant is establishing its capabilities and boundaries,https://www.neuronpedia.org/api/explanation/search,
The assistant is establishing its capabilities and boundaries,404,lottery,safe_risky_choice,steering,5,21046,start of assistant response,0.567756302192737,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/21046,approximate_neuronpedia_explanation_search,The assistant is establishing its capabilities and boundaries,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining how to perform random selection,1,lottery,safe_risky_choice,slightly_prompting,1,41901,a random selection,0.6183364019581261,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/41901,approximate_neuronpedia_explanation_search,The assistant is explaining how to perform random selection,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining how to perform random selection,1,lottery,safe_risky_choice,slightly_prompting,2,14518,randomly selected or combination,0.5448925621387313,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/14518,approximate_neuronpedia_explanation_search,The assistant is explaining how to perform random selection,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining how to perform random selection,1,lottery,safe_risky_choice,slightly_prompting,3,25458,use random,0.5304797267802831,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/25458,approximate_neuronpedia_explanation_search,The assistant is explaining how to perform random selection,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining how to perform random selection,1,lottery,safe_risky_choice,slightly_prompting,4,6625,random number generation,0.5066676951809397,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6625,approximate_neuronpedia_explanation_search,The assistant is explaining how to perform random selection,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining how to perform random selection,1,lottery,safe_risky_choice,slightly_prompting,5,43101,random number generation,0.5066676951809397,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/43101,approximate_neuronpedia_explanation_search,The assistant is explaining how to perform random selection,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining why it cannot fulfill an unethical request,658,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,1,64621,unethical illegal requests,0.6258721130333357,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/64621,approximate_neuronpedia_explanation_search,The assistant is explaining why it cannot fulfill an unethical request,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining why it cannot fulfill an unethical request,658,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,2,6765,I cannot fulfill requests,0.6079975237412067,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6765,approximate_neuronpedia_explanation_search,The assistant is explaining why it cannot fulfill an unethical request,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining why it cannot fulfill an unethical request,658,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,3,46148,refusing your request,0.5274339579768559,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46148,approximate_neuronpedia_explanation_search,The assistant is explaining why it cannot fulfill an unethical request,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining why it cannot fulfill an unethical request,658,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,4,58477,assistant must say,0.5238193611754645,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58477,approximate_neuronpedia_explanation_search,The assistant is explaining why it cannot fulfill an unethical request,https://www.neuronpedia.org/api/explanation/search,
The assistant is explaining why it cannot fulfill an unethical request,658,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,5,58877,assistant must say,0.5238193611754645,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58877,approximate_neuronpedia_explanation_search,The assistant is explaining why it cannot fulfill an unethical request,https://www.neuronpedia.org/api/explanation/search,
The assistant is generating lists of creative alternatives or novel uses,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,1,41895,ideas for creative generation,0.5676682910862288,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/41895,approximate_neuronpedia_explanation_search,The assistant is generating lists of creative alternatives or novel uses,https://www.neuronpedia.org/api/explanation/search,
The assistant is generating lists of creative alternatives or novel uses,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,2,7157,descriptive list generation,0.5497811951947906,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/7157,approximate_neuronpedia_explanation_search,The assistant is generating lists of creative alternatives or novel uses,https://www.neuronpedia.org/api/explanation/search,
The assistant is generating lists of creative alternatives or novel uses,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,3,48203,introductions to creative suggestions,0.5492251807473462,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48203,approximate_neuronpedia_explanation_search,The assistant is generating lists of creative alternatives or novel uses,https://www.neuronpedia.org/api/explanation/search,
The assistant is generating lists of creative alternatives or novel uses,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,4,58458,generating possibilities,0.5379077566095664,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58458,approximate_neuronpedia_explanation_search,The assistant is generating lists of creative alternatives or novel uses,https://www.neuronpedia.org/api/explanation/search,
The assistant is generating lists of creative alternatives or novel uses,3,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;high_steering;prompting,5,5576,idea generation,0.5373981584443925,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5576,approximate_neuronpedia_explanation_search,The assistant is generating lists of creative alternatives or novel uses,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing a list of options,5,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,1,29413,options from a list,0.6558918865609423,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29413,approximate_neuronpedia_explanation_search,The assistant is providing a list of options,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing a list of options,5,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,2,56461,listing choices or options,0.6286664114083488,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56461,approximate_neuronpedia_explanation_search,The assistant is providing a list of options,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing a list of options,5,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,3,42447,list of possible options,0.6256235585761564,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/42447,approximate_neuronpedia_explanation_search,The assistant is providing a list of options,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing a list of options,5,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,4,37341,given options,0.6251057682007629,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/37341,approximate_neuronpedia_explanation_search,The assistant is providing a list of options,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing a list of options,5,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,5,28176,choosing options,0.6215723839841637,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/28176,approximate_neuronpedia_explanation_search,The assistant is providing a list of options,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing analytical descriptions or explanations,1729,lottery;product_innovation_folder;ultimatum,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements;safe_risky_choice;ultimatum_response,baseline;high_steering;prompting;slightly_prompting,1,24826,an explanation or assistant,0.6451038239652224,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24826,approximate_neuronpedia_explanation_search,The assistant is providing analytical descriptions or explanations,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing analytical descriptions or explanations,1729,lottery;product_innovation_folder;ultimatum,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements;safe_risky_choice;ultimatum_response,baseline;high_steering;prompting;slightly_prompting,2,40285,assistant detailed explanation,0.630916417018036,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/40285,approximate_neuronpedia_explanation_search,The assistant is providing analytical descriptions or explanations,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing analytical descriptions or explanations,1729,lottery;product_innovation_folder;ultimatum,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements;safe_risky_choice;ultimatum_response,baseline;high_steering;prompting;slightly_prompting,3,54898,detailed descriptions and analyses,0.626105352865777,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/54898,approximate_neuronpedia_explanation_search,The assistant is providing analytical descriptions or explanations,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing analytical descriptions or explanations,1729,lottery;product_innovation_folder;ultimatum,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements;safe_risky_choice;ultimatum_response,baseline;high_steering;prompting;slightly_prompting,4,33640,analyze assistant style help,0.5888851385167146,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/33640,approximate_neuronpedia_explanation_search,The assistant is providing analytical descriptions or explanations,https://www.neuronpedia.org/api/explanation/search,
The assistant is providing analytical descriptions or explanations,1729,lottery;product_innovation_folder;ultimatum,detailed_ways_to_use_a_brick;improve_the_stapler_with_many_specific_enhancements;safe_risky_choice;ultimatum_response,baseline;high_steering;prompting;slightly_prompting,5,11078,assistant asks questions,0.583464109655504,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11078,approximate_neuronpedia_explanation_search,The assistant is providing analytical descriptions or explanations,https://www.neuronpedia.org/api/explanation/search,
The assistant needs clarification or should carefully explain concepts,172,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,1,42084,explain or discuss concepts,0.6271407783192253,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/42084,approximate_neuronpedia_explanation_search,The assistant needs clarification or should carefully explain concepts,https://www.neuronpedia.org/api/explanation/search,
The assistant needs clarification or should carefully explain concepts,172,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,2,56421,seeking explanation or clarification,0.6108422525144104,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56421,approximate_neuronpedia_explanation_search,The assistant needs clarification or should carefully explain concepts,https://www.neuronpedia.org/api/explanation/search,
The assistant needs clarification or should carefully explain concepts,172,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,3,28644,actions for understanding or clarification,0.6090386209821931,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/28644,approximate_neuronpedia_explanation_search,The assistant needs clarification or should carefully explain concepts,https://www.neuronpedia.org/api/explanation/search,
