dataset_kind,task,condition,reward,rank_scope,rank,feature_index,feature_label,mean_activation,n_response_units,source_output,neuronpedia_model,neuronpedia_source,label_source,neuronpedia_api_url
ultimatum,ultimatum_response,prompting,40,condition_reward,6,50689,maximum limit payoff,4.2546875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,40,condition_reward,7,12745,leaving or exiting,4.086328125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,40,condition_reward,8,32499,aligned with something,3.95625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,40,condition_reward,9,36182,linking words after punctuation,3.94609375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/36182
ultimatum,ultimatum_response,prompting,40,condition_reward,10,13743,"even if, even when",3.8828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13743
ultimatum,ultimatum_response,prompting,45,condition_reward,1,5107,result in outcomes,6.95703125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,45,condition_reward,2,60228,"artificial intelligence, such as, due to",6.52578125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,45,condition_reward,3,27146,both parties' interests,5.7703125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,45,condition_reward,4,17389,well-being and wellness,4.790625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,45,condition_reward,5,32499,aligned with something,4.78046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,45,condition_reward,6,26699,making a choice,4.65625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,45,condition_reward,7,238,accept and its forms,4.473828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,45,condition_reward,8,50689,maximum limit payoff,4.40234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,45,condition_reward,9,34388,perfect,4.321875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/34388
ultimatum,ultimatum_response,prompting,45,condition_reward,10,45326,equal opportunity and representation,4.300390625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/45326
ultimatum,ultimatum_response,prompting,50,condition_reward,1,60228,"artificial intelligence, such as, due to",6.3078125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,50,condition_reward,2,27146,both parties' interests,5.66875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,50,condition_reward,3,5107,result in outcomes,4.81875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,50,condition_reward,4,26699,making a choice,4.65625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,50,condition_reward,5,58909,fair and,4.655078125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,prompting,50,condition_reward,6,238,accept and its forms,4.06875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,50,condition_reward,7,36182,linking words after punctuation,3.9875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/36182
ultimatum,ultimatum_response,prompting,50,condition_reward,8,50689,maximum limit payoff,3.985546875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,50,condition_reward,9,24356,explaining a reason,3.95625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,prompting,50,condition_reward,10,2075,valuing experiences and people,3.934375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2075
ultimatum,ultimatum_response,prompting,55,condition_reward,1,5107,result in outcomes,7.403125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,55,condition_reward,2,27146,both parties' interests,6.0265625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,55,condition_reward,3,238,accept and its forms,5.55390625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,55,condition_reward,4,60228,"artificial intelligence, such as, due to",5.46953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,55,condition_reward,5,17389,well-being and wellness,4.8171875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,55,condition_reward,6,26699,making a choice,4.65625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,55,condition_reward,7,32499,aligned with something,4.6015625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,55,condition_reward,8,12745,leaving or exiting,4.3935546875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,55,condition_reward,9,50689,maximum limit payoff,4.3453125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,55,condition_reward,10,18626,parties involved,4.24052734375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18626
ultimatum,ultimatum_response,prompting,60,condition_reward,1,5107,result in outcomes,7.30390625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,60,condition_reward,2,60228,"artificial intelligence, such as, due to",6.4005859375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,60,condition_reward,3,27146,both parties' interests,5.92890625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,60,condition_reward,4,17389,well-being and wellness,5.1896484375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,60,condition_reward,5,238,accept and its forms,4.83828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,60,condition_reward,6,26699,making a choice,4.65625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,60,condition_reward,7,34388,perfect,4.5046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/34388
ultimatum,ultimatum_response,prompting,60,condition_reward,8,50689,maximum limit payoff,4.444140625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,60,condition_reward,9,18626,parties involved,4.398046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18626
ultimatum,ultimatum_response,prompting,60,condition_reward,10,45326,equal opportunity and representation,4.334375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/45326
ultimatum,ultimatum_response,prompting,65,condition_reward,1,5107,result in outcomes,7.30234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,65,condition_reward,2,27146,both parties' interests,5.99921875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,65,condition_reward,3,60228,"artificial intelligence, such as, due to",5.5455078125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,65,condition_reward,4,32499,aligned with something,5.50546875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,65,condition_reward,5,17389,well-being and wellness,5.2044921875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,65,condition_reward,6,26699,making a choice,4.625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,65,condition_reward,7,50689,maximum limit payoff,4.39921875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,65,condition_reward,8,18626,parties involved,4.3157958984375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18626
ultimatum,ultimatum_response,prompting,65,condition_reward,9,12745,leaving or exiting,4.2537109375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,65,condition_reward,10,238,accept and its forms,4.25234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,70,condition_reward,1,5107,result in outcomes,7.5171875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,70,condition_reward,2,60228,"artificial intelligence, such as, due to",6.578125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,70,condition_reward,3,27146,both parties' interests,6.05390625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,70,condition_reward,4,32499,aligned with something,5.446875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,70,condition_reward,5,17389,well-being and wellness,5.0775390625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,70,condition_reward,6,238,accept and its forms,4.686328125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,70,condition_reward,7,26699,making a choice,4.625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,70,condition_reward,8,12745,leaving or exiting,4.398828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,70,condition_reward,9,50689,maximum limit payoff,4.38046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,70,condition_reward,10,18626,parties involved,4.35703125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18626
ultimatum,ultimatum_response,prompting,75,condition_reward,1,5107,result in outcomes,7.6515625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,75,condition_reward,2,60228,"artificial intelligence, such as, due to",6.23984375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,75,condition_reward,3,27146,both parties' interests,5.8640625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,75,condition_reward,4,17389,well-being and wellness,5.34697265625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,75,condition_reward,5,32499,aligned with something,5.33671875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,75,condition_reward,6,14329,beginning,4.9828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/14329
ultimatum,ultimatum_response,prompting,75,condition_reward,7,20877,reciprocity and commonality,4.9499267578125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20877
ultimatum,ultimatum_response,prompting,75,condition_reward,8,41186,at first,4.8421875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/41186
ultimatum,ultimatum_response,prompting,75,condition_reward,9,12745,leaving or exiting,4.630078125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,75,condition_reward,10,26699,making a choice,4.625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,80,condition_reward,1,5107,result in outcomes,7.42890625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,80,condition_reward,2,27146,both parties' interests,5.9953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,80,condition_reward,3,60228,"artificial intelligence, such as, due to",5.65546875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,80,condition_reward,4,17389,well-being and wellness,4.9552734375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,80,condition_reward,5,12745,leaving or exiting,4.8673828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,80,condition_reward,6,32499,aligned with something,4.6859375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,80,condition_reward,7,26699,making a choice,4.625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,80,condition_reward,8,238,accept and its forms,4.4234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,80,condition_reward,9,50689,maximum limit payoff,4.3015625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,80,condition_reward,10,18626,parties involved,4.22568359375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18626
ultimatum,ultimatum_response,prompting,85,condition_reward,1,5107,result in outcomes,7.353125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,85,condition_reward,2,27146,both parties' interests,6.06796875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,85,condition_reward,3,60228,"artificial intelligence, such as, due to",4.95712890625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,85,condition_reward,4,17389,well-being and wellness,4.8814453125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,85,condition_reward,5,238,accept and its forms,4.844921875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,85,condition_reward,6,32499,aligned with something,4.73515625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
ultimatum,ultimatum_response,prompting,85,condition_reward,7,26699,making a choice,4.625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,85,condition_reward,8,12745,leaving or exiting,4.476953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,85,condition_reward,9,50689,maximum limit payoff,4.36953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,85,condition_reward,10,18626,parties involved,4.2621826171875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18626
ultimatum,ultimatum_response,prompting,90,condition_reward,1,5107,result in outcomes,6.653125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
ultimatum,ultimatum_response,prompting,90,condition_reward,2,27146,both parties' interests,5.9046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27146
ultimatum,ultimatum_response,prompting,90,condition_reward,3,60228,"artificial intelligence, such as, due to",5.25654296875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,prompting,90,condition_reward,4,32499,aligned with something,5.11640625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32499
